Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
TXN_6403951,Chá,3.0,1.5,4.5,Cartão de Crédito,Para Viagem,2023-07-13
TXN_7961171,Suco,3.0,3.0,9.0,Dinheiro,Na Loja,2023-01-27
TXN_6312039,Bolo,5.0,3.0,15.0,Não Informado,Na Loja,2023-09-29
TXN_6177334,Suco,1.0,3.0,3.0,Cartão de Crédito,Na Loja,2023-02-15
TXN_7466297,Biscoito,1.0,1.0,1.0,Carteira Digital,Não Informado,2023-07-13
TXN_2693278,Chá,3.0,1.5,4.5,Não Informado,Não Informado,2023-11-26
TXN_3561149,Suco,4.0,3.0,12.0,Carteira Digital,Para Viagem,2023-05-20
TXN_2227825,Sanduíche,5.0,4.0,20.0,Cartão de Crédito,Não Informado,2023-06-05
TXN_9965686,Bolo,4.0,3.0,12.0,Cartão de Crédito,Para Viagem,2023-10-02
TXN_5303413,Café,1.0,2.0,2.0,Carteira Digital,Na Loja,2023-06-21
TXN_5328814,Chá,3.0,1.5,4.5,Dinheiro,Não Informado,2023-10-18
TXN_9658354,Não Informado,3.0,1.5,4.5,Cartão de Crédito,Na Loja,2023-11-12
TXN_8538315,Café,1.0,2.0,2.0,Carteira Digital,Não Informado,2023-07-27
TXN_2334962,Suco,5.0,3.0,15.0,Não Informado,Não Informado,2023-01-31
TXN_9321776,Bolo,1.0,3.0,3.0,Não Informado,Não Informado,2023-04-23
TXN_2574545,Café,2.0,2.0,4.0,Não Informado,Na Loja,
TXN_7625537,Suco,3.0,3.0,9.0,Não Informado,Para Viagem,2023-12-09
TXN_8722491,Vitamina,4.0,4.0,16.0,Dinheiro,Não Informado,2023-04-24
TXN_4129569,Biscoito,4.0,1.0,4.0,Carteira Digital,Não Informado,2023-08-27
TXN_6018020,Biscoito,2.0,1.0,2.0,Cartão de Crédito,Para Viagem,2023-01-12
TXN_3305132,Bolo,4.0,3.0,12.0,Cartão de Crédito,Para Viagem,2023-01-30
TXN_7951885,Salada,3.0,5.0,15.0,Cartão de Crédito,Não Informado,2023-12-08
TXN_9090875,Bolo,2.0,3.0,6.0,Não Informado,Na Loja,2023-04-19
TXN_9175684,Chá,3.0,1.5,4.5,Não Informado,Não Informado,2023-09-16
TXN_1640649,Biscoito,4.0,1.0,4.0,Não Informado,Na Loja,2023-12-05
TXN_9845746,Bolo,1.0,3.0,3.0,Carteira Digital,Na Loja,2023-09-23
TXN_1547704,Café,5.0,2.0,10.0,Dinheiro,Na Loja,2023-02-14
TXN_3422774,Não Informado,2.0,4.0,8.0,Carteira Digital,Na Loja,2023-07-09
TXN_8477415,Salada,2.0,5.0,10.0,Cartão de Crédito,Não Informado,2023-05-01
TXN_1039367,Sanduíche,3.0,4.0,12.0,Dinheiro,Não Informado,2023-03-12
TXN_5433982,Salada,5.0,5.0,25.0,Carteira Digital,Não Informado,2023-07-07
TXN_4469550,Não Informado,3.0,3.0,9.0,Cartão de Crédito,Na Loja,2023-05-10
TXN_2838588,Café,2.0,2.0,4.0,Não Informado,Na Loja,2023-01-28
TXN_6135727,Suco,4.0,3.0,12.0,Carteira Digital,Para Viagem,2023-12-15
TXN_3660227,Suco,4.0,3.0,12.0,Cartão de Crédito,Para Viagem,2023-05-13
TXN_5640232,Sanduíche,4.0,4.0,16.0,Carteira Digital,Não Informado,2023-04-08
TXN_4064310,Chá,4.0,1.5,6.0,Dinheiro,Para Viagem,2023-07-24
TXN_7418562,Sanduíche,4.0,4.0,16.0,Não Informado,Não Informado,2023-01-15
TXN_2978326,Vitamina,3.0,4.0,12.0,Dinheiro,Não Informado,2023-12-02
TXN_9616828,Café,2.0,2.0,4.0,Carteira Digital,Para Viagem,2023-12-20
TXN_1522122,Biscoito,5.0,1.0,5.0,Cartão de Crédito,Na Loja,2023-02-14
TXN_2360229,Sanduíche,1.0,4.0,4.0,Carteira Digital,Não Informado,2023-06-18
TXN_7840510,Não Informado,4.0,3.0,12.0,Não Informado,Para Viagem,2023-08-07
TXN_5285666,Café,5.0,2.0,10.0,Dinheiro,Não Informado,2023-03-20
TXN_5029453,Sanduíche,2.0,4.0,8.0,Carteira Digital,Na Loja,2023-06-24
TXN_6117421,Bolo,2.0,3.0,6.0,Dinheiro,Não Informado,2023-05-04
TXN_8759461,Chá,2.0,1.5,3.0,Dinheiro,Na Loja,2023-01-31
TXN_2962728,Salada,4.0,5.0,20.0,Cartão de Crédito,Não Informado,2023-12-05
TXN_6527482,Suco,1.0,3.0,3.0,Não Informado,Para Viagem,2023-08-27
TXN_4256200,Chá,5.0,1.5,7.5,Não Informado,Não Informado,2023-06-29
TXN_6276679,Biscoito,3.0,1.0,3.0,Carteira Digital,Para Viagem,2023-11-08
TXN_2507188,Café,1.0,2.0,2.0,Cartão de Crédito,Não Informado,2023-02-04
TXN_9386165,Sanduíche,2.0,4.0,8.0,Carteira Digital,Na Loja,2023-06-01
TXN_6064232,Chá,2.0,1.5,3.0,Cartão de Crédito,Para Viagem,2023-04-09
TXN_3604017,Bolo,4.0,3.0,12.0,Carteira Digital,Na Loja,2023-09-21
TXN_3486548,Chá,1.0,1.5,1.5,Carteira Digital,Não Informado,2023-07-08
TXN_1465584,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Na Loja,2023-04-29
TXN_9285925,Não Informado,5.0,3.0,15.0,Dinheiro,Na Loja,2023-06-20
TXN_7662502,Bolo,1.0,3.0,3.0,Não Informado,Na Loja,2023-03-06
TXN_3212505,Sanduíche,3.0,4.0,12.0,Cartão de Crédito,Não Informado,2023-07-15
TXN_7331903,Não Informado,1.0,5.0,5.0,Não Informado,Para Viagem,2023-05-23
TXN_2311188,Bolo,2.0,3.0,6.0,Carteira Digital,Não Informado,2023-09-07
TXN_6344806,Suco,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-05-08
TXN_4891221,Biscoito,5.0,1.0,5.0,Não Informado,Para Viagem,2023-12-09
TXN_1316036,Não Informado,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-10-27
TXN_7419274,Suco,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-12-18
TXN_2178059,Sanduíche,4.0,4.0,16.0,Não Informado,Na Loja,2023-03-24
TXN_2205071,Café,5.0,2.0,10.0,Cartão de Crédito,Na Loja,2023-11-23
TXN_5790078,Suco,4.0,3.0,12.0,Carteira Digital,Para Viagem,2023-04-16
TXN_4119210,Chá,3.0,1.5,4.5,Dinheiro,Na Loja,2023-05-02
TXN_2349072,Vitamina,5.0,4.0,20.0,Dinheiro,Para Viagem,2023-09-06
TXN_3670103,Chá,2.0,1.5,3.0,Não Informado,Na Loja,2023-04-30
TXN_1933628,Não Informado,2.0,3.0,6.0,Dinheiro,Na Loja,2023-08-27
TXN_6444911,Suco,5.0,3.0,15.0,Cartão de Crédito,Não Informado,2023-02-11
TXN_4186842,Suco,5.0,3.0,15.0,Não Informado,Para Viagem,2023-10-29
TXN_2194305,Sanduíche,2.0,4.0,8.0,Cartão de Crédito,Para Viagem,2023-09-16
TXN_2002049,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-03-17
TXN_4837447,Bolo,2.0,3.0,6.0,Carteira Digital,Para Viagem,2023-11-06
TXN_5517185,Vitamina,3.0,4.0,12.0,Carteira Digital,Não Informado,2023-11-05
TXN_9658905,Não Informado,5.0,1.5,7.5,Dinheiro,Para Viagem,2023-05-16
TXN_3373997,Salada,4.0,5.0,20.0,Não Informado,Não Informado,2023-02-01
TXN_1950343,Biscoito,2.0,1.0,2.0,Não Informado,Não Informado,2023-07-25
TXN_4477016,Sanduíche,4.0,4.0,16.0,Não Informado,Na Loja,2023-04-12
TXN_2644403,Chá,4.0,1.5,6.0,Não Informado,Não Informado,2023-12-22
TXN_7006741,Sanduíche,2.0,4.0,8.0,Carteira Digital,Não Informado,2023-12-30
TXN_7246698,Sanduíche,3.0,4.0,12.0,Não Informado,Na Loja,2023-06-22
TXN_8063016,Biscoito,1.0,1.0,1.0,Dinheiro,Não Informado,2023-02-27
TXN_9215670,Café,3.0,2.0,6.0,Dinheiro,Para Viagem,2023-05-04
TXN_6780463,Chá,3.0,1.5,4.5,Não Informado,Não Informado,2023-10-26
TXN_5975573,Não Informado,1.0,1.0,1.0,Não Informado,Para Viagem,2023-01-20
TXN_5560669,Salada,5.0,5.0,25.0,Cartão de Crédito,Não Informado,2023-06-30
TXN_4046095,Suco,2.0,3.0,6.0,Carteira Digital,Para Viagem,2023-10-12
TXN_6559598,Suco,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-05-08
TXN_9707159,Bolo,5.0,3.0,15.0,Cartão de Crédito,Na Loja,2023-11-10
TXN_9983518,Chá,2.0,1.5,3.0,Cartão de Crédito,Na Loja,2023-07-18
TXN_1714348,Sanduíche,2.0,4.0,8.0,Dinheiro,Para Viagem,2023-12-31
TXN_8211288,Vitamina,1.0,4.0,4.0,Dinheiro,Na Loja,2023-04-23
TXN_7035067,Salada,2.0,5.0,10.0,Dinheiro,Não Informado,2023-09-29
TXN_6335423,Café,2.0,2.0,4.0,Cartão de Crédito,Na Loja,2023-06-18
TXN_9475783,Sanduíche,5.0,4.0,20.0,Cartão de Crédito,Para Viagem,2023-02-11
TXN_4108869,Vitamina,5.0,4.0,20.0,Não Informado,Não Informado,2023-05-02
TXN_6011341,Suco,4.0,3.0,12.0,Não Informado,Na Loja,2023-12-21
TXN_5257531,Chá,2.0,1.5,3.0,Não Informado,Não Informado,2023-04-10
TXN_1645743,Biscoito,4.0,1.0,4.0,Carteira Digital,Para Viagem,2023-07-02
TXN_8167311,Salada,1.0,5.0,5.0,Não Informado,Para Viagem,2023-10-09
TXN_2377667,Vitamina,3.0,4.0,12.0,Carteira Digital,Para Viagem,2023-10-27
TXN_9554670,Não Informado,4.0,3.0,12.0,Cartão de Crédito,Na Loja,2023-06-20
TXN_3312574,Biscoito,2.0,1.0,2.0,Não Informado,Não Informado,2023-11-03
TXN_9208629,Bolo,1.0,3.0,3.0,Não Informado,Para Viagem,2023-03-30
TXN_6846085,Biscoito,4.0,1.0,4.0,Carteira Digital,Não Informado,2023-02-26
TXN_5430200,Sanduíche,3.0,4.0,12.0,Cartão de Crédito,Para Viagem,2023-11-12
TXN_5135172,Não Informado,4.0,5.0,20.0,Carteira Digital,Na Loja,2023-12-10
TXN_2282416,Chá,4.0,1.5,6.0,Não Informado,Para Viagem,2023-04-29
TXN_6716151,Sanduíche,3.0,4.0,12.0,Carteira Digital,Para Viagem,2023-01-26
TXN_5303258,Sanduíche,4.0,4.0,16.0,Carteira Digital,Na Loja,2023-09-28
TXN_2947683,Bolo,3.0,3.0,9.0,Não Informado,Na Loja,2023-05-14
TXN_8831659,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Não Informado,2023-01-29
TXN_8980495,Não Informado,4.0,4.0,16.0,Cartão de Crédito,Para Viagem,2023-11-17
TXN_9129298,Não Informado,1.0,2.0,2.0,Não Informado,Não Informado,2023-12-19
TXN_2188342,Café,3.0,2.0,6.0,Dinheiro,Não Informado,2023-09-10
TXN_3843943,Chá,5.0,1.5,7.5,Não Informado,Para Viagem,2023-07-01
TXN_4989644,Suco,5.0,3.0,15.0,Carteira Digital,Não Informado,2023-11-13
TXN_9456357,Bolo,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-02-21
TXN_9549021,Salada,2.0,5.0,10.0,Não Informado,Não Informado,2023-11-25
TXN_9263030,Sanduíche,5.0,4.0,20.0,Dinheiro,Para Viagem,2023-07-03
TXN_9732454,Vitamina,5.0,4.0,20.0,Não Informado,Na Loja,2023-07-28
TXN_4129476,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-10-24
TXN_7060691,Salada,5.0,5.0,25.0,Cartão de Crédito,Não Informado,2023-10-25
TXN_8048357,Salada,4.0,5.0,20.0,Não Informado,Na Loja,
TXN_5528787,Suco,2.0,3.0,6.0,Carteira Digital,Não Informado,2023-10-22
TXN_8952145,Bolo,3.0,3.0,9.0,Cartão de Crédito,Para Viagem,2023-01-28
TXN_8062811,Café,2.0,2.0,4.0,Dinheiro,Para Viagem,2023-04-07
TXN_9710982,Não Informado,4.0,4.0,16.0,Não Informado,Não Informado,2023-03-03
TXN_2020445,Vitamina,2.0,4.0,8.0,Dinheiro,Não Informado,2023-03-06
TXN_7855761,Biscoito,1.0,1.0,1.0,Dinheiro,Na Loja,2023-01-10
TXN_9455977,Chá,1.0,1.5,1.5,Carteira Digital,Para Viagem,2023-03-10
TXN_6684056,Vitamina,2.0,4.0,8.0,Não Informado,Não Informado,2023-09-14
TXN_6085326,Bolo,2.0,3.0,6.0,Não Informado,Não Informado,2023-08-22
TXN_4528522,Café,5.0,2.0,10.0,Carteira Digital,Para Viagem,2023-12-04
TXN_7049861,Bolo,5.0,3.0,15.0,Dinheiro,Na Loja,2023-01-20
TXN_7312448,Chá,1.0,1.5,1.5,Não Informado,Não Informado,2023-01-16
TXN_2201857,Vitamina,1.0,4.0,4.0,Não Informado,Para Viagem,2023-02-19
TXN_4982382,Salada,1.0,5.0,5.0,Dinheiro,Não Informado,2023-01-05
TXN_9001844,Sanduíche,1.0,4.0,4.0,Dinheiro,Para Viagem,2023-08-02
TXN_9104710,Salada,5.0,5.0,25.0,Dinheiro,Para Viagem,2023-03-20
TXN_8266662,Café,5.0,2.0,10.0,Cartão de Crédito,Não Informado,2023-04-09
TXN_9178213,Não Informado,2.0,2.0,4.0,Carteira Digital,Para Viagem,2023-02-27
TXN_7755216,Salada,5.0,5.0,25.0,Não Informado,Na Loja,2023-02-03
TXN_2241162,Suco,3.0,3.0,9.0,Não Informado,Não Informado,2023-08-09
TXN_5757933,Chá,1.0,1.5,1.5,Dinheiro,Não Informado,2023-02-20
TXN_8859144,Bolo,1.0,3.0,3.0,Carteira Digital,Para Viagem,2023-01-15
TXN_8740257,Bolo,5.0,3.0,15.0,Carteira Digital,Não Informado,2023-06-09
TXN_4271034,Vitamina,3.0,4.0,12.0,Carteira Digital,Na Loja,2023-02-28
TXN_2741424,Chá,4.0,1.5,6.0,Cartão de Crédito,Na Loja,2023-05-03
TXN_4709135,Sanduíche,2.0,4.0,8.0,Cartão de Crédito,Para Viagem,
TXN_6676143,Sanduíche,5.0,4.0,20.0,Dinheiro,Na Loja,2023-05-21
TXN_2199647,Salada,1.0,5.0,5.0,Dinheiro,Não Informado,2023-05-05
TXN_3016079,Vitamina,3.0,4.0,12.0,Carteira Digital,Para Viagem,2023-09-24
TXN_3140950,Suco,5.0,3.0,15.0,Cartão de Crédito,Não Informado,
TXN_6881662,Salada,2.0,5.0,10.0,Carteira Digital,Para Viagem,2023-07-10
TXN_4238818,Café,2.0,2.0,4.0,Carteira Digital,Não Informado,2023-04-05
TXN_2146829,Salada,4.0,5.0,20.0,Dinheiro,Não Informado,2023-12-26
TXN_8131537,Vitamina,2.0,4.0,8.0,Cartão de Crédito,Não Informado,2023-12-03
TXN_9812021,Chá,5.0,1.5,7.5,Cartão de Crédito,Na Loja,2023-02-12
TXN_7947711,Salada,3.0,5.0,15.0,Carteira Digital,Para Viagem,2023-12-06
TXN_6774688,Salada,1.0,5.0,5.0,Cartão de Crédito,Não Informado,2023-01-18
TXN_3949676,Suco,4.0,3.0,12.0,Cartão de Crédito,Na Loja,2023-12-21
TXN_4283693,Salada,2.0,5.0,10.0,Dinheiro,Na Loja,2023-01-05
TXN_2274945,Sanduíche,4.0,4.0,16.0,Dinheiro,Na Loja,2023-03-29
TXN_5757196,Suco,5.0,3.0,15.0,Não Informado,Na Loja,
TXN_6787259,Sanduíche,2.0,4.0,8.0,Cartão de Crédito,Na Loja,2023-08-18
TXN_7062893,Vitamina,2.0,4.0,8.0,Carteira Digital,Na Loja,2023-10-15
TXN_7482834,Sanduíche,5.0,4.0,20.0,Não Informado,Na Loja,2023-05-16
TXN_8533584,Biscoito,2.0,1.0,2.0,Dinheiro,Para Viagem,2023-03-11
TXN_4311369,Vitamina,2.0,4.0,8.0,Carteira Digital,Para Viagem,2023-08-18
TXN_7123353,Biscoito,4.0,1.0,4.0,Não Informado,Na Loja,2023-02-08
TXN_8230414,Sanduíche,4.0,4.0,16.0,Dinheiro,Não Informado,2023-11-20
TXN_3738314,Sanduíche,4.0,4.0,16.0,Não Informado,Não Informado,2023-08-06
TXN_3200434,Bolo,4.0,3.0,12.0,Não Informado,Não Informado,2023-02-18
TXN_7485706,Biscoito,5.0,1.0,5.0,Cartão de Crédito,Para Viagem,2023-11-15
TXN_9908225,Vitamina,5.0,4.0,20.0,Cartão de Crédito,Na Loja,2023-01-04
TXN_7163533,Vitamina,4.0,4.0,16.0,Cartão de Crédito,Para Viagem,2023-08-17
TXN_6867995,Biscoito,3.0,1.0,3.0,Carteira Digital,Na Loja,2023-10-15
TXN_9563685,Salada,1.0,5.0,5.0,Cartão de Crédito,Não Informado,2023-07-28
TXN_3345675,Biscoito,4.0,1.0,4.0,Não Informado,Não Informado,2023-09-23
TXN_9890734,Vitamina,4.0,4.0,16.0,Não Informado,Para Viagem,2023-04-17
TXN_7697294,Vitamina,3.0,4.0,12.0,Não Informado,Não Informado,2023-01-17
TXN_5256055,Salada,5.0,5.0,25.0,Cartão de Crédito,Para Viagem,2023-02-07
TXN_3399674,Vitamina,5.0,4.0,20.0,Carteira Digital,Não Informado,2023-12-09
TXN_6067979,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Na Loja,2023-07-29
TXN_4340811,Bolo,5.0,3.0,15.0,Não Informado,Na Loja,2023-04-15
TXN_6515226,Suco,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-01-05
TXN_6069730,Suco,1.0,3.0,3.0,Dinheiro,Na Loja,2023-02-05
TXN_2396191,Suco,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-05-12
TXN_5223162,Suco,3.0,3.0,9.0,Carteira Digital,Não Informado,2023-10-29
TXN_4224401,Salada,3.0,5.0,15.0,Carteira Digital,Na Loja,2023-12-18
TXN_9298882,Sanduíche,3.0,4.0,12.0,Não Informado,Não Informado,2023-01-13
TXN_1048616,Chá,1.0,1.5,1.5,Dinheiro,Não Informado,2023-10-10
TXN_5896141,Vitamina,5.0,4.0,20.0,Não Informado,Na Loja,2023-03-08
TXN_8549341,Bolo,5.0,3.0,15.0,Dinheiro,Para Viagem,
TXN_6929664,Café,1.0,2.0,2.0,Não Informado,Para Viagem,2023-03-05
TXN_1570632,Sanduíche,5.0,4.0,20.0,Carteira Digital,Não Informado,2023-02-28
TXN_4650811,Chá,5.0,1.5,7.5,Dinheiro,Não Informado,2023-09-26
TXN_9858152,Vitamina,2.0,4.0,8.0,Carteira Digital,Na Loja,2023-01-28
TXN_2666773,Suco,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-06-29
TXN_1387062,Não Informado,5.0,4.0,20.0,Cartão de Crédito,Não Informado,2023-08-22
TXN_4060332,Vitamina,3.0,4.0,12.0,Cartão de Crédito,Para Viagem,2023-07-10
TXN_2780349,Café,5.0,2.0,10.0,Dinheiro,Não Informado,2023-11-12
TXN_5923474,Bolo,4.0,3.0,12.0,Não Informado,Na Loja,
TXN_2905218,Vitamina,5.0,4.0,20.0,Dinheiro,Na Loja,2023-09-03
TXN_2041190,Suco,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-11-04
TXN_8269366,Sanduíche,1.0,4.0,4.0,Não Informado,Não Informado,2023-10-31
TXN_8277583,Biscoito,5.0,1.0,5.0,Carteira Digital,Para Viagem,2023-08-15
TXN_3785049,Sanduíche,4.0,4.0,16.0,Não Informado,Não Informado,2023-11-26
TXN_8819928,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-06-03
TXN_2078317,Chá,1.0,1.5,1.5,Dinheiro,Na Loja,2023-09-21
TXN_8657361,Não Informado,4.0,2.0,8.0,Não Informado,Para Viagem,2023-01-24
TXN_4442954,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-12-15
TXN_8076449,Suco,3.0,3.0,9.0,Não Informado,Para Viagem,
TXN_1560873,Biscoito,2.0,1.0,2.0,Não Informado,Para Viagem,2023-07-19
TXN_7057481,Vitamina,3.0,4.0,12.0,Dinheiro,Na Loja,2023-07-11
TXN_6869767,Vitamina,2.0,4.0,8.0,Carteira Digital,Para Viagem,2023-06-06
TXN_3705445,Biscoito,5.0,,,Dinheiro,Na Loja,2023-09-13
TXN_9714665,Salada,1.0,5.0,5.0,Não Informado,Para Viagem,2023-11-11
TXN_4155770,Salada,5.0,5.0,25.0,Não Informado,Na Loja,2023-09-20
TXN_1828494,Suco,2.0,3.0,6.0,Carteira Digital,Para Viagem,2023-07-21
TXN_5992635,Café,4.0,2.0,8.0,Carteira Digital,Para Viagem,
TXN_6011304,Bolo,4.0,3.0,12.0,Dinheiro,Não Informado,2023-11-20
TXN_6223157,Salada,1.0,5.0,5.0,Não Informado,Para Viagem,2023-09-13
TXN_8526084,Bolo,5.0,3.0,15.0,Não Informado,Para Viagem,2023-03-05
TXN_3509609,Vitamina,3.0,4.0,12.0,Carteira Digital,Para Viagem,2023-12-25
TXN_4276442,Bolo,4.0,3.0,12.0,Cartão de Crédito,Na Loja,2023-01-25
TXN_4532475,Café,1.0,2.0,2.0,Carteira Digital,Não Informado,2023-04-23
TXN_7956243,Bolo,4.0,3.0,12.0,Dinheiro,Para Viagem,2023-05-23
TXN_4798335,Sanduíche,5.0,4.0,20.0,Não Informado,Para Viagem,2023-02-16
TXN_9336674,Salada,4.0,5.0,20.0,Não Informado,Não Informado,2023-01-18
TXN_5257169,Suco,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-01-12
TXN_5929633,Bolo,3.0,3.0,9.0,Não Informado,Na Loja,2023-02-27
TXN_9323014,Biscoito,3.0,1.0,3.0,Não Informado,Na Loja,2023-08-15
TXN_5764902,Chá,5.0,1.5,7.5,Não Informado,Para Viagem,2023-03-22
TXN_1473693,Vitamina,4.0,4.0,16.0,Não Informado,Para Viagem,2023-05-14
TXN_3827851,Café,1.0,2.0,2.0,Não Informado,Não Informado,2023-01-09
TXN_9087746,Café,4.0,2.0,8.0,Carteira Digital,Não Informado,2023-04-03
TXN_3709853,Vitamina,2.0,4.0,8.0,Cartão de Crédito,Para Viagem,2023-08-21
TXN_9665245,Não Informado,1.0,1.0,1.0,Não Informado,Para Viagem,2023-10-17
TXN_9486849,Bolo,1.0,3.0,3.0,Dinheiro,Para Viagem,2023-03-17
TXN_7581536,Vitamina,2.0,4.0,8.0,Dinheiro,Não Informado,2023-12-29
TXN_1408709,Vitamina,5.0,4.0,20.0,Dinheiro,Para Viagem,2023-04-14
TXN_6494850,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-07-08
TXN_4003040,Biscoito,4.0,1.0,4.0,Cartão de Crédito,Na Loja,2023-09-12
TXN_1021087,Sanduíche,1.0,4.0,4.0,Não Informado,Não Informado,2023-11-01
TXN_1082717,Não Informado,,,9.0,Carteira Digital,Na Loja,2023-12-13
TXN_2530326,Sanduíche,5.0,4.0,20.0,Não Informado,Na Loja,2023-05-06
TXN_1309653,Salada,2.0,5.0,10.0,Dinheiro,Na Loja,
TXN_9781679,Sanduíche,2.0,4.0,8.0,Cartão de Crédito,Para Viagem,2023-09-08
TXN_8208915,Suco,2.0,3.0,6.0,Dinheiro,Não Informado,2023-05-09
TXN_5499117,Salada,4.0,5.0,20.0,Carteira Digital,Não Informado,2023-07-16
TXN_8566499,Salada,5.0,5.0,25.0,Carteira Digital,Na Loja,2023-12-27
TXN_8510450,Não Informado,4.0,3.0,12.0,Não Informado,Não Informado,2023-01-04
TXN_9370771,Suco,5.0,3.0,15.0,Dinheiro,Na Loja,2023-08-21
TXN_5914284,Café,2.0,2.0,4.0,Cartão de Crédito,Para Viagem,2023-06-25
TXN_9590819,Café,3.0,2.0,6.0,Não Informado,Na Loja,2023-11-21
TXN_9878649,Vitamina,5.0,4.0,20.0,Dinheiro,Para Viagem,2023-09-18
TXN_5909816,Suco,5.0,3.0,15.0,Dinheiro,Para Viagem,2023-09-19
TXN_9461980,Salada,1.0,5.0,5.0,Cartão de Crédito,Na Loja,2023-04-14
TXN_8090470,Sanduíche,4.0,4.0,16.0,Carteira Digital,Para Viagem,2023-11-18
TXN_9041473,Vitamina,2.0,4.0,8.0,Carteira Digital,Não Informado,
TXN_6052534,Salada,4.0,5.0,20.0,Dinheiro,Não Informado,2023-02-19
TXN_1392546,Bolo,2.0,3.0,6.0,Carteira Digital,Na Loja,2023-12-06
TXN_8128146,Não Informado,2.0,3.0,6.0,Dinheiro,Na Loja,2023-05-16
TXN_2119325,Bolo,5.0,3.0,15.0,Não Informado,Na Loja,2023-11-13
TXN_9067752,Vitamina,2.0,4.0,8.0,Carteira Digital,Para Viagem,2023-04-24
TXN_8211133,Chá,2.0,1.5,3.0,Não Informado,Para Viagem,2023-08-31
TXN_2331025,Biscoito,2.0,1.0,2.0,Dinheiro,Não Informado,2023-04-28
TXN_3543133,Chá,2.0,1.5,3.0,Não Informado,Não Informado,2023-04-08
TXN_2640771,Biscoito,2.0,1.0,2.0,Carteira Digital,Para Viagem,2023-01-27
TXN_1103883,Biscoito,5.0,1.0,5.0,Cartão de Crédito,Não Informado,2023-08-09
TXN_8593064,Vitamina,4.0,4.0,16.0,Dinheiro,Para Viagem,2023-03-12
TXN_1803599,Não Informado,1.0,4.0,4.0,Carteira Digital,Para Viagem,2023-08-30
TXN_2873573,Café,3.0,2.0,6.0,Não Informado,Na Loja,2023-01-11
TXN_9223045,Chá,5.0,1.5,7.5,Cartão de Crédito,Na Loja,2023-10-29
TXN_9502424,Não Informado,4.0,3.0,12.0,Dinheiro,Não Informado,2023-09-06
TXN_8659330,Chá,4.0,1.5,6.0,Cartão de Crédito,Para Viagem,2023-08-20
TXN_5615754,Vitamina,5.0,4.0,20.0,Carteira Digital,Para Viagem,2023-04-16
TXN_2898571,Vitamina,3.0,4.0,12.0,Não Informado,Não Informado,2023-05-10
TXN_1584851,Vitamina,1.0,4.0,4.0,Cartão de Crédito,Não Informado,2023-04-10
TXN_9430262,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-03-16
TXN_9042309,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-12-03
TXN_4816652,Sanduíche,1.0,4.0,4.0,Não Informado,Não Informado,2023-07-17
TXN_8127929,Não Informado,5.0,1.0,5.0,Cartão de Crédito,Para Viagem,2023-10-08
TXN_8567172,Café,3.0,2.0,6.0,Não Informado,Na Loja,2023-02-05
TXN_2317867,Chá,5.0,1.5,7.5,Dinheiro,Na Loja,2023-01-23
TXN_4416436,Café,3.0,2.0,6.0,Carteira Digital,Não Informado,2023-05-17
TXN_7467621,Salada,4.0,5.0,20.0,Cartão de Crédito,Para Viagem,2023-01-28
TXN_5005999,Salada,4.0,5.0,20.0,Dinheiro,Não Informado,2023-01-09
TXN_8664295,Vitamina,2.0,4.0,8.0,Cartão de Crédito,Não Informado,2023-02-23
TXN_4831311,Não Informado,2.0,2.0,4.0,Dinheiro,Para Viagem,2023-07-15
TXN_2528186,Não Informado,2.0,2.0,4.0,Dinheiro,Não Informado,2023-06-17
TXN_4971093,Vitamina,4.0,4.0,16.0,Não Informado,Para Viagem,2023-03-27
TXN_3602272,Vitamina,3.0,4.0,12.0,Carteira Digital,Para Viagem,2023-02-15
TXN_4913329,Café,5.0,2.0,10.0,Cartão de Crédito,Para Viagem,2023-10-30
TXN_8830809,Sanduíche,5.0,4.0,20.0,Carteira Digital,Na Loja,2023-07-31
TXN_7223387,Suco,3.0,3.0,9.0,Dinheiro,Não Informado,2023-12-17
TXN_1629092,Biscoito,3.0,1.0,3.0,Cartão de Crédito,Não Informado,2023-02-13
TXN_4363360,Vitamina,1.0,4.0,4.0,Cartão de Crédito,Não Informado,2023-12-22
